"xdemAll","age","AUD","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14_TEXT","BPC1_14NET","BPC1_15NET","BPC1_16NET","BPC2","BPC3_1NET","BPC3_2NET","BPC3_3NET","BPC3_4NET","BPC3_5NET","BPC3_6NET","BPC3_7NET","BPC3_8NET","BPC3_9NET","BPC3_10NET","BPC3_11NET","BPC3_12NET","BPC3_13NET","BPC3_14_TEXT","BPC3_14NET","BPC3_15NET","BPC3_16NET","BPC4","BPC5_1NET","BPC5_2NET","BPC5_3NET","BPC5_4NET","BPC5_5NET","BPC5_6NET","BPC5_7NET","BPC5_8NET","BPC5_9NET","BPC5_10NET","BPC5_11NET","BPC5_12NET","BPC5_13NET","BPC5_14_TEXT","BPC5_14NET","BPC5_15NET","BPC5_16NET","BPC6a","BPC6a_cand1n","BPC6a_cand2n","BPC6b","BPC6b_cand1n","BPC6b_cand2n","BPC6c","BPC6c_cand1n","BPC6c_cand2n","BPC6d","BPC6d_cand1n","BPC6d_cand2n","BPC6e","BPC6e_cand1n","BPC6e_cand2n","BPC6f","BPC6f_cand1n","BPC6f_cand2n","BPC7","BPC8","BPC9","BPC10","BPC11","BPC12","BPC13","BPC14","BPC15","BPC16","BPC17_1NET","BPC17_2NET","BPC17_3NET","BPC17_4NET","BPC17_5NET","BPC17_6NET","BPC17_7NET","BPC17_8NET","BPC17_9_TEXT","BPC17_9NET","BPC17_10NET","BPCdem1","BPCdem2","BPCxdem1","BPCxdem2","BPCxdem3","BPCxdem4","BPCxdem5","BPCxdem6","BPCxdem7","BPCxdem8","BPCxdem9","demAgeGeneration","demBlackBin","demRaceOther","xBPC7dem","xBPC7rep","xBPC7state","xdemBidenApprove","xdemBidenApprove2","xdemBidenFav","xdemBidenFavFull","xdemEmploy","xdemEvang","xdemGender","xdemHispBin","xdemIdeo3","xdemInc3","xdemMilHH1","xdemReligion","xdemReligOther","xdemUsr","xdemWhite","xeduc3","xnr1","xnr3","xpid3","xpidGender","xreg4","xsubVote14O","xsubVote16O","xsubVote18O","xsubVote20O","wts"
1,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,2,2,2,1,NA,2,2,2,NA,1,2,1,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,6,4,3,11,13,2,4,1,3,8,9,3,15,4,2,15,1,1,7,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,4,NA,NA,1,NA,NA,2,4,2,4,6,2,2,NA,2,2,2,5,NA,3,1,1,2,4,3,6,3,1,2,2,2,0.795284434594595
1,1,3,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,1,2,2,NA,2,2,2,NA,2,2,2,2,2,1,1,1,2,2,2,2,2,NA,2,2,2,3,10,3,3,2,14,3,13,5,3,4,3,3,8,14,3,1,5,3,5,2,3,2,3,3,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,1,1,NA,NA,3,NA,2,3,2,3,1,1,2,NA,2,1,2,5,NA,1,NA,1,2,5,3,6,3,2,4,NA,4,0.907621568529584
1,1,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,2,8,3,2,13,9,1,6,12,1,9,11,2,6,5,2,2,6,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,5,2,4,2,4,3,NA,2,NA,2,2,1,4,NA,3,1,1,2,2,3,6,3,1,2,2,2,0.990031378956833
1,2,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,3,1,8,3,15,2,3,12,3,3,9,15,1,5,12,3,3,2,5,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,NA,5,NA,1,1,1,1,3,1,1,NA,3,3,2,1,NA,1,NA,1,1,5,2,3,3,1,2,2,1,0.9608842523022469
1,1,3,2,1,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,1,1,2,2,NA,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,1,2,2,NA,2,2,2,3,5,11,1,2,8,2,15,9,1,1,8,2,3,11,3,15,7,4,6,1,1,1,2,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,1,NA,NA,4,NA,NA,2,3,2,4,3,1,1,NA,2,2,2,5,NA,2,1,1,2,1,2,3,3,2,2,NA,2,1.247902181608197
1,4,3,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,1,12,10,2,11,10,2,9,11,2,1,5,1,5,15,3,13,1,3,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,1,1,NA,NA,NA,4,1,NA,3,NA,NA,1,1,1,1,6,2,2,NA,1,1,2,5,NA,1,NA,1,1,4,1,2,3,1,1,1,1,0.5389338094944279
1,3,3,2,2,2,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,1,1,NA,2,2,2,2,1,5,2,9,5,3,13,9,2,7,12,3,4,3,3,9,1,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,NA,5,1,1,1,1,6,NA,2,NA,1,2,2,4,NA,3,1,2,1,1,1,2,3,1,1,1,1,1.0517849274458075
1,3,3,2,2,2,2,2,1,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,1,2,2,1,2,2,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,1,2,2,2,2,2,1,2,NA,2,2,2,2,8,5,3,14,3,3,13,7,3,4,3,3,4,7,3,12,13,3,5,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,1,2,1,2,3,NA,2,NA,2,2,2,4,NA,3,1,2,2,3,2,4,3,2,4,NA,4,0.1285810971453902
1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,2,9,2,1,12,3,3,5,8,3,1,9,2,5,1,2,3,12,3,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,1,NA,3,NA,NA,1,2,1,2,1,NA,2,NA,2,1,2,4,NA,2,NA,1,2,1,1,2,3,1,1,1,1,0.2408805387033091
1,1,3,1,2,2,2,2,2,1,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,1,2,2,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,1,2,1,2,NA,2,2,2,3,7,3,3,8,9,3,14,3,2,4,6,2,1,15,1,6,10,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,2,NA,1,NA,5,NA,1,2,2,3,5,2,1,NA,3,1,2,1,NA,2,NA,3,1,7,3,5,3,1,2,2,2,1.84885116406607
1,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,1,8,1,2,15,10,2,1,2,3,3,1,3,1,3,1,13,9,5,6,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,4,1,NA,5,NA,NA,1,1,1,1,6,1,2,NA,2,2,2,1,NA,1,NA,1,1,5,1,2,3,1,1,1,1,1.2069122548067144
1,4,3,2,2,2,2,1,2,2,1,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,1,12,4,3,1,4,3,3,4,3,5,14,1,10,5,3,1,2,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,1,1,1,1,6,NA,2,NA,1,2,2,2,1,2,1,2,2,1,1,2,3,1,1,NA,1,1.4151482689297499
1,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,1,1,2,NA,2,2,2,1,5,12,1,5,12,1,13,12,1,13,2,3,14,9,1,10,2,5,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,5,1,1,1,1,3,2,2,NA,2,2,2,1,NA,2,1,2,1,7,2,4,3,1,1,1,1,1.8806373689747546
1,4,3,2,2,2,2,2,2,2,1,2,1,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,1,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,2,2,12,2,14,6,3,5,14,3,9,1,3,15,5,3,1,15,4,5,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,4,NA,1,2,1,2,1,1,2,NA,1,1,2,1,NA,2,1,2,1,5,1,2,3,1,1,1,1,0.3943129464236763
1,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,1,2,2,2,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,14,2,1,2,4,2,8,2,2,8,11,3,3,14,2,8,10,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,3,1,NA,NA,5,NA,1,1,1,1,7,NA,2,NA,1,1,2,4,NA,1,NA,1,1,3,1,2,3,1,1,1,1,2.3129402876645258
1,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,1,2,2,1,2,2,2,2,NA,2,2,2,NA,2,2,1,2,2,2,2,2,1,2,2,2,2,NA,2,2,2,1,1,15,2,4,13,3,15,8,1,1,8,2,4,10,1,12,8,4,3,2,1,4,1,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,NA,1,NA,NA,3,NA,1,NA,NA,4,2,4,2,4,1,2,1,1,2,2,2,1,NA,2,NA,2,2,5,3,5,3,1,2,2,2,0.4046072161693601
1,1,3,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,2,2,2,1,2,2,1,2,2,2,2,2,NA,2,2,2,3,14,1,2,15,14,1,11,13,3,15,10,1,5,15,1,13,2,2,7,3,2,2,3,3,2,2,3,2,1,2,1,2,2,1,2,NA,2,2,3,NA,3,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,NA,2,NA,2,4,2,4,2,1,2,NA,3,1,2,5,NA,2,1,2,2,1,3,6,3,2,4,NA,2,1.0896850957569788
1,2,3,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,1,1,2,3,9,13,3,12,9,3,12,7,3,13,6,3,9,15,2,7,4,4,4,4,4,4,4,4,1,2,2,2,2,2,2,1,NA,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,1,NA,NA,NA,2,2,4,2,4,1,2,1,NA,3,2,2,5,NA,2,NA,1,2,1,2,3,3,2,2,NA,2,0.6917875857585402
1,1,3,2,2,2,2,2,2,1,2,2,2,1,2,1,NA,2,2,2,NA,2,1,2,2,2,2,1,2,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,2,2,1,2,2,2,NA,2,2,2,2,7,6,1,12,9,3,14,6,3,4,15,3,6,1,3,4,3,3,7,2,2,2,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,1,NA,3,NA,NA,1,1,1,1,2,1,1,NA,2,1,2,5,NA,3,NA,1,1,1,2,3,3,2,4,NA,4,0.9541863187333931
1,3,3,1,2,2,2,2,1,2,2,2,1,2,2,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,3,4,7,3,5,6,1,5,9,2,15,6,3,9,14,1,10,3,5,5,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,5,1,1,1,1,1,1,1,NA,2,3,2,5,NA,2,1,2,2,1,2,3,3,1,1,1,1,0.7600466982255888
1,1,3,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,1,2,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,2,10,1,3,14,5,3,11,1,3,5,14,3,4,11,3,5,12,3,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,1,1,NA,3,NA,NA,1,2,1,2,1,2,1,NA,3,3,2,5,NA,1,NA,1,1,1,1,1,3,2,1,1,4,0.5930483478205193
1,2,3,2,2,1,2,2,2,2,1,1,2,2,2,2,NA,2,2,2,NA,1,2,1,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,1,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,2,8,11,2,8,13,2,4,14,3,1,3,3,1,11,3,8,3,3,4,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,NA,1,NA,NA,3,1,2,1,2,4,2,1,NA,2,1,2,1,NA,1,NA,3,2,1,1,1,3,2,4,NA,1,0.9371503627552574
1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,3,3,2,3,13,4,3,4,9,3,3,9,3,11,9,3,11,14,3,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,3,NA,2,4,2,4,1,NA,1,NA,1,2,1,4,NA,3,1,1,2,4,2,3,3,2,4,NA,3,0.5426752689245037
1,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,1,1,9,2,13,1,3,4,9,3,2,14,3,14,15,3,2,4,1,1,4,4,4,4,4,4,4,4,1,1,2,2,1,1,1,1,NA,2,2,1,NA,1,1,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,2,4,2,4,6,1,2,NA,3,1,2,5,NA,2,1,1,2,1,3,6,3,1,2,2,2,2.485392915387721
1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,1,6,1,1,6,9,2,7,13,1,2,1,1,10,1,2,1,2,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,3,1,NA,5,NA,NA,1,1,1,1,6,NA,1,NA,1,1,2,3,NA,1,NA,1,1,4,1,1,3,2,4,1,4,0.4557700279994793
1,1,3,1,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,NA,1,2,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,2,13,5,2,8,13,2,11,10,1,13,3,1,11,8,1,13,7,3,7,4,4,4,4,4,4,4,4,2,1,1,1,2,2,2,2,NA,2,2,NA,2,NA,NA,2,1,1,NA,NA,NA,1,2,1,NA,NA,NA,3,2,3,2,3,2,NA,2,NA,2,2,2,4,NA,2,NA,1,2,1,1,2,3,2,4,NA,4,0.4052887420430514
1,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,3,5,12,3,13,15,2,3,1,2,8,4,1,1,9,1,6,1,4,4,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,3,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,4,2,4,2,4,1,2,2,NA,2,2,2,1,NA,1,1,1,2,5,3,6,3,1,2,2,2,1.4762654551203453
1,3,3,2,2,2,2,2,1,2,2,2,1,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,2,2,1,2,NA,2,2,2,3,13,9,3,2,7,1,12,15,1,12,14,1,6,4,3,3,8,5,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,4,NA,NA,NA,5,NA,1,2,1,1,6,2,2,NA,2,2,2,1,NA,2,1,1,1,3,1,2,3,1,1,1,1,0.912390650183155
1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,1,NA,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,2,1,2,3,1,14,3,5,4,3,12,6,3,14,13,2,1,15,3,7,1,2,2,3,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,1,NA,NA,3,NA,1,1,1,1,8,2,2,NA,2,1,2,5,NA,2,NA,1,1,5,1,2,3,1,1,1,1,0.695104869544396
1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,1,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,2,2,NA,2,2,2,3,4,15,3,11,1,3,6,9,3,8,9,3,9,2,3,15,3,3,7,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,3,NA,1,1,NA,NA,NA,3,NA,NA,NA,NA,3,1,1,1,1,1,NA,1,NA,1,1,2,4,NA,2,1,1,1,7,1,1,3,2,4,NA,1,1.1002580363020542
1,4,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,1,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,2,1,2,1,2,2,2,2,2,2,2,2,NA,2,2,2,3,10,7,3,1,2,3,9,2,3,2,3,2,10,6,3,9,1,3,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,3,NA,2,3,2,3,6,1,2,NA,3,2,2,1,NA,2,1,2,2,1,3,6,3,1,2,2,2,1.2335126304696253
1,2,3,1,2,2,2,2,2,2,1,2,2,2,1,2,NA,2,2,2,NA,1,1,2,2,2,2,2,2,2,2,2,1,2,NA,2,2,2,NA,2,2,2,2,2,2,2,2,2,1,2,1,1,NA,2,2,2,1,8,3,2,8,13,2,1,10,2,7,4,1,14,13,2,1,11,2,7,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,1,1,NA,NA,NA,2,1,NA,NA,2,NA,1,2,1,1,1,1,1,NA,1,2,2,5,NA,1,NA,1,1,1,1,1,3,1,1,1,1,1.77734352153346
1,3,3,2,1,2,2,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,1,2,2,2,1,2,2,2,2,2,2,2,NA,2,2,2,3,9,1,3,4,9,2,8,10,3,15,14,2,3,12,3,1,9,5,2,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,1,1,NA,NA,NA,4,NA,NA,5,NA,NA,2,3,2,3,6,2,2,NA,3,3,1,1,NA,2,1,3,2,4,3,6,3,1,2,2,1,0.32746659678673945
1,2,3,2,2,2,2,2,2,1,2,2,1,2,2,1,NA,2,2,2,NA,2,2,2,1,2,2,2,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,1,14,3,1,6,3,1,12,2,3,9,8,3,8,13,1,6,11,4,2,2,2,2,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,NA,NA,1,1,NA,NA,NA,2,NA,NA,4,NA,NA,2,3,2,3,1,1,1,NA,3,1,2,1,NA,3,1,1,2,1,3,5,3,2,2,2,2,0.9737237452285256
1,2,3,2,2,2,2,2,2,1,2,2,2,1,1,2,NA,2,2,2,NA,2,2,2,2,2,2,1,2,2,1,1,2,2,NA,2,2,2,NA,1,2,2,2,2,1,1,2,2,2,2,2,2,NA,2,2,2,2,6,5,1,8,1,3,8,1,3,5,11,2,15,2,2,15,4,5,1,1,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,2,1,NA,NA,5,NA,1,1,1,1,1,1,1,NA,1,1,2,5,NA,3,NA,1,1,4,1,1,3,1,1,1,1,1.2769508833909187
1,4,3,2,1,2,2,2,2,1,2,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,2,2,2,2,1,2,2,1,NA,2,2,2,NA,1,1,2,2,2,2,1,2,2,2,2,2,2,NA,2,2,2,2,9,7,3,13,2,2,13,1,2,11,1,3,15,10,2,3,14,4,5,1,1,4,4,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,NA,NA,NA,4,NA,NA,NA,NA,4,2,4,2,4,6,1,1,NA,3,1,1,1,NA,3,1,1,2,8,3,5,3,1,2,2,2,1.6850237237169474
1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,NA,2,2,2,NA,2,1,2,1,2,2,2,1,2,2,2,2,2,NA,2,2,2,NA,1,2,2,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,10,6,3,4,7,1,6,2,3,3,10,2,9,11,3,15,1,5,1,1,1,1,1,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,1,1,NA,NA,NA,2,1,NA,NA,NA,5,1,2,1,2,8,1,2,NA,3,1,2,1,NA,2,NA,1,1,1,1,2,3,2,1,1,1,0.6211055917170062
1,3,3,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,2,1,2,2,2,1,1,NA,2,2,2,NA,1,2,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,15,2,1,13,1,2,4,13,1,2,9,3,5,1,2,3,10,3,6,1,2,2,5,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,NA,NA,NA,NA,NA,3,1,NA,3,NA,NA,1,1,1,1,1,2,2,NA,1,3,2,1,NA,2,NA,3,2,1,1,2,3,1,1,1,1,2.1563624965106016
1,1,3,2,2,2,2,2,1,2,1,2,1,2,2,2,NA,2,2,2,NA,2,2,2,2,2,1,2,1,2,1,2,2,2,NA,2,2,2,NA,2,1,2,2,2,1,2,1,2,2,2,2,2,NA,2,2,2,3,6,7,3,8,3,3,4,8,3,13,7,3,13,8,3,11,6,3,7,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,3,NA,NA,NA,NA,NA,NA,1,1,1,NA,2,3,2,5,NA,2,NA,1,2,1,2,3,3,2,4,NA,4,0.7180092980541732
1,3,3,2,2,2,2,2,2,1,2,2,2,2,1,1,NA,2,2,2,NA,2,2,2,2,2,2,1,1,2,2,2,1,2,NA,2,2,2,NA,2,1,2,2,2,2,1,2,2,2,2,1,2,NA,2,2,2,1,9,4,1,6,7,2,12,10,2,9,13,1,12,1,2,1,5,5,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,1,1,NA,NA,NA,3,NA,NA,NA,NA,5,1,1,1,1,6,NA,1,NA,1,1,2,4,NA,3,1,1,1,3,1,1,3,1,1,1,1,0.876187951663147
1,1,3,2,2,2,2,2,2,1,1,2,2,2,2,1,NA,2,2,2,NA,2,2,2,2,1,2,2,1,2,2,1,2,2,NA,2,2,2,NA,2,1,2,2,2,2,1,1,2,2,2,2,2,NA,2,2,2,3,8,9,2,6,12,3,13,9,1,11,2,3,1,15,3,8,7,2,7,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,NA,2,2,2,NA,2,1,NA,NA,1,NA,NA,NA,1,1,NA,1,2,NA,NA,2,3,NA,NA,5,NA,2,NA,NA,3,2,4,NA,2,NA,1,2,5,3,6,3,2,4,NA,4,0.5376249640061135
